,DISTANCE,UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
1609,113,FX,SGU,"St. George, UT",LAS,"Las Vegas, NV"
1610,113,FX,LAS,"Las Vegas, NV",SGU,"St. George, UT"
1611,113,EV,PNS,"Pensacola, FL",GPT,"Gulfport/Biloxi, MS"
1612,113,GV,KLL,"Levelock, AK",UGS,"Ugashik, AK"
1613,113,GV,VAK,"Chevak, AK",KUK,"Kasigluk, AK"
1614,113,8V,SVS,"Stevens Village, AK",FYU,"Fort Yukon, AK"
1615,113,KO,TEK,"Tatitlek, AK",ANC,"Anchorage, AK"
1616,113,04Q,PHL,"Philadelphia, PA",FRG,"East Farmingdale, NY"
1617,113,8E,ORV,"Noorvik, AK",OBU,"Kobuk, AK"
1618,113,8E,PQS,"Pilot Station, AK",KGX,"Grayling, AK"
1619,113,8V,FYU,"Fort Yukon, AK",SVS,"Stevens Village, AK"
1620,114,8E,ORV,"Noorvik, AK",KVL,"Kivalina, AK"
1621,114,4B,SMF,"Sacramento, CA",MCE,"Merced, CA"
1622,114,4B,MCE,"Merced, CA",SMF,"Sacramento, CA"
1623,114,OO,MOT,"Minot, ND",XWA,"Williston, ND"
1624,114,OO,MSP,"Minneapolis, MN",BRD,"Brainerd, MN"
1625,114,OO,ROA,"Roanoke, VA",CRW,"Charleston/Dunbar, WV"
1626,114,OO,BRD,"Brainerd, MN",MSP,"Minneapolis, MN"
1627,114,8E,KVL,"Kivalina, AK",ORV,"Noorvik, AK"
1628,114,FX,CWA,"Mosinee, WI",MSN,"Madison, WI"
1629,114,FX,MSN,"Madison, WI",CWA,"Mosinee, WI"
1630,114,FX,XWA,"Williston, ND",MOT,"Minot, ND"
1631,114,GV,VAK,"Chevak, AK",NUP,"Nunapitchuk, AK"
1632,114,OO,SCK,"Stockton, CA",FAT,"Fresno, CA"
1633,114,G4,FAT,"Fresno, CA",SCK,"Stockton, CA"
1634,114,09Q,CRW,"Charleston/Dunbar, WV",ROA,"Roanoke, VA"
1635,114,L2,SHG,"Shungnak, AK",UTO,"Utopia, AK"
1636,114,NK,ACY,"Atlantic City, NJ",BWI,"Baltimore, MD"
1637,114,09Q,BWI,"Baltimore, MD",ACY,"Atlantic City, NJ"
1638,114,PT,CMH,"Columbus, OH",HTS,"Ashland, WV"
1639,114,04Q,HYA,"Hyannis, MA",HTO,"East Hampton, NY"
1640,114,04Q,HTO,"East Hampton, NY",HYA,"Hyannis, MA"
1641,114,27Q,EWB,"New Bedford/Fall River, MA",OXC,"Waterbury, CT"
1642,114,GV,NUP,"Nunapitchuk, AK",VAK,"Chevak, AK"
1643,115,GFQ,FDY,"Findlay, OH",PTK,"Pontiac, MI"
1644,115,H6,GLV,"Golovin, AK",KTS,"Brevig Mission, AK"
1645,115,H6,BET,"Bethel, AK",GNU,"Goodnews Bay, AK"
1646,115,H6,GNU,"Goodnews Bay, AK",BET,"Bethel, AK"
1647,115,09Q,HPN,"White Plains, NY",PHL,"Philadelphia, PA"
1648,115,7S,PQS,"Pilot Station, AK",ANI,"Aniak, AK"
1649,115,OH,PHL,"Philadelphia, PA",HPN,"White Plains, NY"
1650,115,FX,TWF,"Twin Falls, ID",BOI,"Boise, ID"
1651,115,9K,OWB,"Owensboro, KY",BNA,"Nashville, TN"
1652,115,9K,BNA,"Nashville, TN",OWB,"Owensboro, KY"
1653,115,F9,CMH,"Columbus, OH",CVG,"Cincinnati, OH"
1654,115,09Q,FNL,"Fort Collins/Loveland, CO",COS,"Colorado Springs, CO"
1655,115,8E,HCR,"Holy Cross, AK",KSM,"St. Mary's, AK"
1656,115,8E,KSM,"St. Mary's, AK",HCR,"Holy Cross, AK"
1657,115,8E,KTS,"Brevig Mission, AK",GLV,"Golovin, AK"
1658,115,OO,SBP,"San Luis Obispo, CA",MRY,"Monterey, CA"
1659,115,09Q,CVG,"Cincinnati, OH",CMH,"Columbus, OH"
1660,115,2LQ,JAX,"Jacksonville, FL",LEE,"Leesburg, FL"
1661,115,2LQ,LEE,"Leesburg, FL",JAX,"Jacksonville, FL"
1662,115,7S,WBB,"Stebbins, AK",MLL,"Marshall, AK"
1663,115,09Q,COS,"Colorado Springs, CO",FNL,"Fort Collins/Loveland, CO"
1664,116,5X,BDL,"Hartford, CT",EWR,"Newark, NJ"
1665,116,EM,PDX,"Portland, OR",RDM,"Bend/Redmond, OR"
1666,116,EM,RDM,"Bend/Redmond, OR",PDX,"Portland, OR"
1667,116,OO,ACV,"Arcata/Eureka, CA",MFR,"Medford, OR"
1668,116,MQ,ORD,"Chicago, IL",BMI,"Bloomington/Normal, IL"
1669,116,MQ,BMI,"Bloomington/Normal, IL",ORD,"Chicago, IL"
1670,116,H6,SCM,"Scammon Bay, AK",MLL,"Marshall, AK"
1671,116,H6,MLL,"Marshall, AK",SCM,"Scammon Bay, AK"
1672,116,FX,EWR,"Newark, NJ",BDL,"Hartford, CT"
1673,116,GV,DUT,"Unalaska, AK",IKO,"Nikolski, AK"
1674,116,GV,IKO,"Nikolski, AK",DUT,"Unalaska, AK"
1675,116,MQ,JAX,"Jacksonville, FL",SAV,"Savannah, GA"
1676,116,FX,CMX,"Hancock/Houghton, MI",RHI,"Rhinelander, WI"
1677,116,OO,MFR,"Medford, OR",ACV,"Arcata/Eureka, CA"
1678,116,DL,MLB,"Melbourne, FL",TPA,"Tampa, FL"
1679,116,C5,SAV,"Savannah, GA",JAX,"Jacksonville, FL"
1680,116,04Q,BED,"Bedford, MA",HTO,"East Hampton, NY"
1681,116,GV,MOU,"Mountain Village, AK",KLG,"Kalskag, AK"
1682,116,LF,ALB,"Albany, NY",HPN,"White Plains, NY"
1683,116,K2,KWT,"Kwethluk, AK",GNU,"Goodnews Bay, AK"
1684,116,04Q,HTO,"East Hampton, NY",ACK,"Nantucket, MA"
1685,116,04Q,HTO,"East Hampton, NY",BED,"Bedford, MA"
1686,116,04Q,ACK,"Nantucket, MA",HTO,"East Hampton, NY"
1687,117,AX,GJT,"Grand Junction, CO",HDN,"Hayden, CO"
1688,117,9X,BWI,"Baltimore, MD",AOO,"Altoona, PA"
1689,117,9X,AOO,"Altoona, PA",BWI,"Baltimore, MD"
1690,117,8V,KBC,"Birch Creek, AK",FAI,"Fairbanks, AK"
1691,117,8V,FAI,"Fairbanks, AK",KBC,"Birch Creek, AK"
1692,117,H6,BET,"Bethel, AK",TNK,"Tununak, AK"
1693,117,H6,TNK,"Tununak, AK",BET,"Bethel, AK"
1694,117,LF,JBR,"Jonesboro, AR",LIT,"Little Rock, AR"
1695,117,LF,LIT,"Little Rock, AR",JBR,"Jonesboro, AR"
1696,117,7S,ANC,"Anchorage, AK",HOM,"Homer, AK"
1697,117,7S,HOM,"Homer, AK",ANC,"Anchorage, AK"
1698,117,2O,09A,"Homer, AK",ADQ,"Kodiak, AK"
1699,117,2O,ADQ,"Kodiak, AK",09A,"Homer, AK"
1700,117,FX,PIR,"Pierre, SD",ABR,"Aberdeen, SD"
1701,117,OO,CNY,"Moab, UT",VEL,"Vernal, UT"
1702,117,OO,VEL,"Vernal, UT",CNY,"Moab, UT"
1703,117,GV,AKI,"Akiak, AK",CYF,"Chefornak, AK"
1704,117,FX,ABR,"Aberdeen, SD",PIR,"Pierre, SD"
1705,117,OO,CIU,"Sault Ste. Marie, MI",TVC,"Traverse City, MI"
1706,117,EM,RBG,"Roseburg, OR",SLE,"Salem, OR"
1707,118,8E,WBB,"Stebbins, AK",OME,"Nome, AK"
1708,118,8E,OME,"Nome, AK",WBB,"Stebbins, AK"
1709,118,8E,OME,"Nome, AK",KOT,"Kotlik, AK"
1710,118,8E,KOT,"Kotlik, AK",OME,"Nome, AK"
1711,118,OO,GTF,"Great Falls, MT",BZN,"Bozeman, MT"
1712,118,OO,FAT,"Fresno, CA",SBP,"San Luis Obispo, CA"
1713,118,FX,BZN,"Bozeman, MT",GTF,"Great Falls, MT"
1714,118,OO,MKE,"Milwaukee, WI",SBN,"South Bend, IN"
1715,118,OO,SBN,"South Bend, IN",MKE,"Milwaukee, WI"
1716,118,MQ,CLT,"Charlotte, NC",FAY,"Fayetteville, NC"
1717,118,MQ,FAY,"Fayetteville, NC",CLT,"Charlotte, NC"
1718,118,8V,HSL,"Huslia, AK",KAL,"Kaltag, AK"
1719,118,8V,KAL,"Kaltag, AK",HSL,"Huslia, AK"
1720,118,1SQ,TIQ,"Tinian, TT",GUM,"Guam, TT"
1721,118,3EQ,SCF,"Phoenix, AZ",TUS,"Tucson, AZ"
1722,118,3EQ,TUS,"Tucson, AZ",SCF,"Phoenix, AZ"
1723,118,EV,GSP,"Greer, SC",TYS,"Knoxville, TN"
1724,118,1SQ,GUM,"Guam, TT",TIQ,"Tinian, TT"
1725,118,DL,CLE,"Cleveland, OH",PTK,"Pontiac, MI"
1726,118,V8,KNK,"Kokhanok, AK",HOM,"Homer, AK"
1727,118,V8,HOM,"Homer, AK",KNK,"Kokhanok, AK"
1728,118,OO,SBP,"San Luis Obispo, CA",FAT,"Fresno, CA"
1729,118,04Q,NY5,"Millbrook, NY",BID,"Block Island, RI"
1730,119,OO,ORD,"Chicago, IL",LAF,"Lafayette, IN"
1731,119,OO,ORD,"Chicago, IL",MKG,"Muskegon, MI"
1732,119,OO,FAT,"Fresno, CA",MRY,"Monterey, CA"
1733,119,OO,MSP,"Minneapolis, MN",LSE,"La Crosse, WI"
1734,119,OO,LSE,"La Crosse, WI",MSP,"Minneapolis, MN"
1735,119,OO,LAF,"Lafayette, IN",ORD,"Chicago, IL"
1736,119,OO,MKG,"Muskegon, MI",ORD,"Chicago, IL"
1737,119,OO,FLG,"Flagstaff, AZ",PHX,"Phoenix, AZ"
1738,119,OO,PHX,"Phoenix, AZ",FLG,"Flagstaff, AZ"
1739,119,PT,TRI,"Bristol/Johnson City/Kingsport, TN",CLT,"Charlotte, NC"
1740,119,PT,CLT,"Charlotte, NC",TRI,"Bristol/Johnson City/Kingsport, TN"
1741,119,PT,DCA,"Washington, DC",PHL,"Philadelphia, PA"
1742,119,3E,MSP,"Minneapolis, MN",MCW,"Mason City, IA"
1743,119,3E,MCW,"Mason City, IA",MSP,"Minneapolis, MN"
1744,119,AN,HHR,"Hawthorne, CA",UDD,"Bermuda Dunes, CA"
1745,119,AN,UDD,"Bermuda Dunes, CA",HHR,"Hawthorne, CA"
1746,119,LF,STL,"St. Louis, MO",TBN,"Fort Leonard Wood, MO"
1747,119,LF,TBN,"Fort Leonard Wood, MO",STL,"St. Louis, MO"
1748,119,OH,PHL,"Philadelphia, PA",DCA,"Washington, DC"
1749,119,09Q,MRY,"Monterey, CA",FAT,"Fresno, CA"
1750,119,7S,HCR,"Holy Cross, AK",BET,"Bethel, AK"
1751,119,GV,BET,"Bethel, AK",HCR,"Holy Cross, AK"
1752,119,27Q,N4Y,"Southampton, NY",PCT,"Princeton, NJ"
1753,119,27Q,PCT,"Princeton, NJ",N4Y,"Southampton, NY"
1754,119,3AQ,PPC,"Prospect Creek, AK",GBH,"Galbraith Lake, AK"
1755,119,YV,CRP,"Corpus Christi, TX",MFE,"Mission/McAllen/Edinburg, TX"
1756,119,UA,BKL,"Cleveland, OH",PTK,"Pontiac, MI"
1757,119,7S,KFP,"False Pass, AK",NLG,"Nelson Lagoon, AK"
1758,120,YX,DTW,"Detroit, MI",GRR,"Grand Rapids, MI"
1759,120,YX,GRR,"Grand Rapids, MI",DTW,"Detroit, MI"
1760,120,5X,ALB,"Albany, NY",SYR,"Syracuse, NY"
1761,120,5X,RDU,"Raleigh/Durham, NC",ROA,"Roanoke, VA"
1762,120,8E,WTK,"Noatak, AK",BKC,"Buckland, AK"
1763,120,8E,BKC,"Buckland, AK",WTK,"Noatak, AK"
1764,120,EM,GEG,"Spokane, WA",PSC,"Pasco/Kennewick/Richland, WA"
1765,120,EM,PSC,"Pasco/Kennewick/Richland, WA",GEG,"Spokane, WA"
1766,120,EM,OTH,"North Bend/Coos Bay, OR",SLE,"Salem, OR"
1767,120,OO,DEN,"Denver, CO",EGE,"Eagle, CO"
1768,120,OO,EGE,"Eagle, CO",DEN,"Denver, CO"
1769,120,OO,ASE,"Aspen, CO",COS,"Colorado Springs, CO"
1770,120,H6,VAK,"Chevak, AK",MLL,"Marshall, AK"
1771,120,FX,CMX,"Hancock/Houghton, MI",ESC,"Escanaba, MI"
1772,120,V8,ILI,"Iliamna, AK",HOM,"Homer, AK"
1773,120,8V,AET,"Allakaket, AK",HSL,"Huslia, AK"
1774,120,8V,HSL,"Huslia, AK",AET,"Allakaket, AK"
1775,120,AS,SIT,"Sitka, AK",WRG,"Wrangell, AK"
1776,120,OO,COS,"Colorado Springs, CO",ASE,"Aspen, CO"
1777,120,H6,VAK,"Chevak, AK",ATT,"Atmautluak, AK"
1778,120,V8,HOM,"Homer, AK",ILI,"Iliamna, AK"
1779,120,09Q,CHO,"Charlottesville, VA",BWI,"Baltimore, MD"
1780,120,09Q,ROA,"Roanoke, VA",RDU,"Raleigh/Durham, NC"
1781,120,KO,WRG,"Wrangell, AK",SIT,"Sitka, AK"
1782,120,G4,SYR,"Syracuse, NY",ALB,"Albany, NY"
1783,120,5V,WTL,"Tuntutuliak, AK",KSM,"St. Mary's, AK"
1784,120,04Q,FOK,"Westhampton, NY",JZB,"Orange, MA"
1785,120,04Q,JZB,"Orange, MA",FOK,"Westhampton, NY"
1786,121,HA,OGG,"Kahului, HI",ITO,"Hilo, HI"
1787,121,HA,ITO,"Hilo, HI",OGG,"Kahului, HI"
1788,121,PT,RIC,"Richmond, VA",BWI,"Baltimore, MD"
1789,121,09Q,JAX,"Jacksonville, FL",SFB,"Sanford, FL"
1790,121,09Q,SFB,"Sanford, FL",JAX,"Jacksonville, FL"
1791,121,5X,LRD,"Laredo, TX",MFE,"Mission/McAllen/Edinburg, TX"
1792,121,EV,MAF,"Midland/Odessa, TX",LBB,"Lubbock, TX"
1793,121,09Q,MFE,"Mission/McAllen/Edinburg, TX",LRD,"Laredo, TX"
1794,121,3AQ,GBH,"Galbraith Lake, AK",SCC,"Deadhorse, AK"
1795,121,EM,LBB,"Lubbock, TX",MAF,"Midland/Odessa, TX"
1796,121,WN,GRR,"Grand Rapids, MI",MKE,"Milwaukee, WI"
1797,121,8V,BTT,"Bettles, AK",GBH,"Galbraith Lake, AK"
1798,121,GV,SMK,"St. Michael, AK",RSH,"Russian Mission, AK"
1799,121,7S,OOK,"Toksook, AK",KSM,"St. Mary's, AK"
1800,121,OO,MKE,"Milwaukee, WI",GRR,"Grand Rapids, MI"
1801,121,5Y,BWI,"Baltimore, MD",ABE,"Allentown/Bethlehem/Easton, PA"
1802,121,YX,BWI,"Baltimore, MD",RIC,"Richmond, VA"
1803,121,3AQ,SCC,"Deadhorse, AK",GBH,"Galbraith Lake, AK"
1804,122,8E,SHH,"Shishmaref, AK",OME,"Nome, AK"
1805,122,8E,OME,"Nome, AK",SHH,"Shishmaref, AK"
1806,122,8E,KVL,"Kivalina, AK",IAN,"Kiana, AK"
1807,122,OO,EUG,"Eugene, OR",MFR,"Medford, OR"
1808,122,OO,ORD,"Chicago, IL",AZO,"Kalamazoo, MI"
1809,122,OO,AZO,"Kalamazoo, MI",ORD,"Chicago, IL"
1810,122,H6,BET,"Bethel, AK",PTU,"Platinum, AK"
1811,122,H6,PTU,"Platinum, AK",BET,"Bethel, AK"
1812,122,8E,IAN,"Kiana, AK",KVL,"Kivalina, AK"
1813,122,FX,MFR,"Medford, OR",EUG,"Eugene, OR"
1814,122,FX,BIH,"Bishop, CA",IYK,"Inyokern, CA"
1815,122,FX,RDU,"Raleigh/Durham, NC",ILM,"Wilmington, NC"
1816,122,FX,ILM,"Wilmington, NC",RDU,"Raleigh/Durham, NC"
1817,122,2E,A03,"Hallo Bay, AK",HOM,"Homer, AK"
1818,122,2E,HOM,"Homer, AK",A03,"Hallo Bay, AK"
1819,122,3EQ,SMX,"Santa Maria, CA",VNY,"Van Nuys, CA"
1820,122,LF,TBN,"Fort Leonard Wood, MO",CPS,"St. Louis, MO"
1821,122,09Q,BUR,"Burbank, CA",SAN,"San Diego, CA"
1822,122,OH,PHF,"Newport News/Williamsburg, VA",DCA,"Washington, DC"
1823,122,PT,DCA,"Washington, DC",PHF,"Newport News/Williamsburg, VA"
1824,122,7S,HCR,"Holy Cross, AK",UNK,"Unalakleet, AK"
1825,122,3AQ,MRI,"Anchorage, AK",HOM,"Homer, AK"
1826,122,3AQ,HOM,"Homer, AK",MRI,"Anchorage, AK"
1827,122,K2,OOK,"Toksook, AK",PQS,"Pilot Station, AK"
1828,122,LF,CEF,"Chicopee Falls, MA",TEB,"Teterboro, NJ"
1829,122,LF,TEB,"Teterboro, NJ",CEF,"Chicopee Falls, MA"
1830,122,8E,WTK,"Noatak, AK",LUR,"Cape Lisburne, AK"
1831,122,AN,SDM,"San Diego, CA",HHR,"Hawthorne, CA"
1832,123,9X,BFD,"Bradford, PA",PIT,"Pittsburgh, PA"
1833,123,9X,PIT,"Pittsburgh, PA",BFD,"Bradford, PA"
1834,123,8V,ABL,"Ambler, AK",HUS,"Hughes, AK"
1835,123,H6,OME,"Nome, AK",EMK,"Emmonak, AK"
1836,123,KO,PSG,"Petersburg, AK",JNU,"Juneau, AK"
1837,123,GV,VAK,"Chevak, AK",KOT,"Kotlik, AK"
1838,123,AS,JNU,"Juneau, AK",PSG,"Petersburg, AK"
1839,123,U7,FWA,"Fort Wayne, IN",YIP,"Detroit, MI"
1840,123,8E,EMK,"Emmonak, AK",OME,"Nome, AK"
1841,123,LF,CMH,"Columbus, OH",BKL,"Cleveland, OH"
1842,123,4B,IAH,"Houston, TX",VCT,"Victoria, TX"
1843,123,4B,VCT,"Victoria, TX",IAH,"Houston, TX"
1844,123,G4,ELM,"Elmira/Corning, NY",IAG,"Niagara Falls, NY"
1845,123,04Q,GVT,"Greenville, TX",TXK,"Texarkana, AR"
1846,123,04Q,TXK,"Texarkana, AR",GVT,"Greenville, TX"
1847,123,YX,BTV,"Burlington, VT",ALB,"Albany, NY"
1848,123,YX,BOS,"Boston, MA",HVN,"New Haven, CT"
1849,123,FX,HDN,"Hayden, CO",RKS,"Rock Springs, WY"
1850,123,8V,RMP,"Rampart, AK",HUS,"Hughes, AK"
1851,123,U7,YIP,"Detroit, MI",FWA,"Fort Wayne, IN"
1852,124,5X,LCK,"Columbus, OH",CLE,"Cleveland, OH"
1853,124,8E,SMK,"St. Michael, AK",OME,"Nome, AK"
1854,124,8E,OME,"Nome, AK",SMK,"St. Michael, AK"
1855,124,H6,EMK,"Emmonak, AK",RSH,"Russian Mission, AK"
1856,124,H6,RSH,"Russian Mission, AK",EMK,"Emmonak, AK"
1857,124,FX,CLE,"Cleveland, OH",LCK,"Columbus, OH"
1858,124,FX,LBF,"North Platte, NE",GRI,"Grand Island, NE"
1859,124,09Q,PVD,"Providence, RI",FRG,"East Farmingdale, NY"
1860,124,3EQ,SBA,"Santa Barbara, CA",SNA,"Santa Ana, CA"
1861,124,OO,SNA,"Santa Ana, CA",SBA,"Santa Barbara, CA"
1862,124,04Q,HPN,"White Plains, NY",PA5,"West Chester, PA"
1863,124,04Q,PA5,"West Chester, PA",HPN,"White Plains, NY"
1864,124,FX,GRI,"Grand Island, NE",LBF,"North Platte, NE"
1865,124,27Q,CMI,"Champaign/Urbana, IL",MDW,"Chicago, IL"
1866,124,04Q,FRG,"East Farmingdale, NY",NPT,"Newport, RI"
1867,124,8E,WTK,"Noatak, AK",SHH,"Shishmaref, AK"
1868,125,OO,DEN,"Denver, CO",ASE,"Aspen, CO"
1869,125,OO,ASE,"Aspen, CO",DEN,"Denver, CO"
1870,125,ABX,BWI,"Baltimore, MD",WRI,"Fort Dix, NJ"
1871,125,5V,TLJ,"Tatalina, AK",SVW,"Sparrevohn, AK"
1872,125,L2,SVW,"Sparrevohn, AK",TLJ,"Tatalina, AK"
1873,125,ABX,WRI,"Fort Dix, NJ",BWI,"Baltimore, MD"
1874,125,OH,CAE,"Columbia, SC",SAV,"Savannah, GA"
1875,125,OH,SAV,"Savannah, GA",CAE,"Columbia, SC"
1876,125,7S,FVQ,"Donlin Creek Mine, AK",MLL,"Marshall, AK"
1877,125,8E,KVL,"Kivalina, AK",DRG,"Deering, AK"
1878,125,H6,RSH,"Russian Mission, AK",SXP,"Sheldon Point, AK"
1879,125,H6,SXP,"Sheldon Point, AK",RSH,"Russian Mission, AK"
1880,125,8E,DRG,"Deering, AK",KVL,"Kivalina, AK"
1881,125,8E,GAL,"Galena, AK",KKA,"Koyuk, AK"
1882,125,8E,KKA,"Koyuk, AK",GAL,"Galena, AK"
1883,126,YX,MIA,"Miami, FL",EYW,"Key West, FL"
1884,126,YX,EYW,"Key West, FL",MIA,"Miami, FL"
1885,126,8E,WLK,"Selawik, AK",RDB,"Red Dog, AK"
1886,126,8E,RDB,"Red Dog, AK",WLK,"Selawik, AK"
1887,126,EM,GEG,"Spokane, WA",EAT,"Wenatchee, WA"
1888,126,EM,EAT,"Wenatchee, WA",GEG,"Spokane, WA"
1889,126,OO,BZN,"Bozeman, MT",BIL,"Billings, MT"
1890,126,27Q,OXC,"Waterbury, CT",BOS,"Boston, MA"
1891,126,UA,BIL,"Billings, MT",BZN,"Bozeman, MT"
1892,126,7H,ANC,"Anchorage, AK",VDZ,"Valdez, AK"
1893,126,7H,VDZ,"Valdez, AK",ANC,"Anchorage, AK"
1894,126,FX,BFL,"Bakersfield, CA",ONT,"Ontario, CA"
1895,126,FX,ONT,"Ontario, CA",BFL,"Bakersfield, CA"
1896,126,3EQ,SAN,"San Diego, CA",VNY,"Van Nuys, CA"
1897,126,3EQ,VNY,"Van Nuys, CA",SAN,"San Diego, CA"
1898,126,K2,MOU,"Mountain Village, AK",WTL,"Tuntutuliak, AK"
1899,127,EV,IAH,"Houston, TX",LCH,"Lake Charles, LA"
1900,127,EV,LCH,"Lake Charles, LA",IAH,"Houston, TX"
1901,127,PT,PHL,"Philadelphia, PA",SWF,"Newburgh/Poughkeepsie, NY"
1902,127,PT,SWF,"Newburgh/Poughkeepsie, NY",PHL,"Philadelphia, PA"
1903,127,5V,TAL,"Tanana, AK",FAI,"Fairbanks, AK"
1904,127,5V,FAI,"Fairbanks, AK",TAL,"Tanana, AK"
1905,127,H6,OME,"Nome, AK",SKK,"Shaktoolik, AK"
1906,127,H6,SKK,"Shaktoolik, AK",OME,"Nome, AK"
1907,127,H6,ANI,"Aniak, AK",KSM,"St. Mary's, AK"
1908,127,H6,KSM,"St. Mary's, AK",ANI,"Aniak, AK"
1909,127,AN,TRM,"Thermal, CA",HHR,"Hawthorne, CA"
1910,127,7S,EEK,"Eek, AK",ANI,"Aniak, AK"
1911,127,MQ,GRB,"Green Bay, WI",TVC,"Traverse City, MI"
1912,127,FX,MYR,"Myrtle Beach, SC",CAE,"Columbia, SC"
1913,127,FX,CAE,"Columbia, SC",MYR,"Myrtle Beach, SC"
1914,127,FX,DRO,"Durango, CO",GUP,"Gallup, NM"
1915,127,9K,RUT,"Rutland, VT",BOS,"Boston, MA"
1916,127,9K,BOS,"Boston, MA",RUT,"Rutland, VT"
1917,127,7S,MCG,"McGrath, AK",SHX,"Shageluk, AK"
1918,127,AN,HHR,"Hawthorne, CA",TRM,"Thermal, CA"
1919,127,FX,OAK,"Oakland, CA",MAE,"Madera, CA"
1920,128,EM,GUP,"Gallup, NM",ABQ,"Albuquerque, NM"
1921,128,OO,DTW,"Detroit, MI",FWA,"Fort Wayne, IN"
1922,128,OO,FWA,"Fort Wayne, IN",DTW,"Detroit, MI"
1923,128,OO,FAR,"Fargo, ND",DVL,"Devils Lake, ND"
1924,128,OO,BHM,"Birmingham, AL",CSG,"Columbus, GA"
1925,128,FX,OMA,"Omaha, NE",GRI,"Grand Island, NE"
1926,128,FX,GRI,"Grand Island, NE",OMA,"Omaha, NE"
1927,128,FX,SCE,"State College, PA",PIT,"Pittsburgh, PA"
1928,128,FX,PIT,"Pittsburgh, PA",SCE,"State College, PA"
1929,128,OO,FAR,"Fargo, ND",ABR,"Aberdeen, SD"
1930,128,G4,PGD,"Punta Gorda, FL",FLL,"Fort Lauderdale, FL"
1931,128,8V,HSL,"Huslia, AK",TAL,"Tanana, AK"
1932,128,8V,TAL,"Tanana, AK",HSL,"Huslia, AK"
1933,128,8V,KBC,"Birch Creek, AK",ARC,"Arctic Village, AK"
1934,128,OH,OAJ,"Jacksonville/Camp Lejeune, NC",FLO,"Florence, SC"
1935,128,OO,LAN,"Lansing, MI",FWA,"Fort Wayne, IN"
1936,128,7S,WWT,"Newtok, AK",EMK,"Emmonak, AK"
1937,128,7S,SHX,"Shageluk, AK",KSM,"St. Mary's, AK"
1938,128,7S,KSM,"St. Mary's, AK",SHX,"Shageluk, AK"
1939,128,GV,KWN,"Quinhagak, AK",DLG,"Dillingham, AK"
1940,128,GV,MOU,"Mountain Village, AK",KGX,"Grayling, AK"
1941,128,27Q,TEX,"Telluride, CO",EGE,"Eagle, CO"
1942,128,2O,09A,"Homer, AK",KLN,"Larsen Bay, AK"
1943,128,LF,MTH,"Marathon, FL",BCT,"Boca Raton, FL"
1944,129,CP,SEA,"Seattle, WA",PDX,"Portland, OR"
1945,129,CP,PDX,"Portland, OR",SEA,"Seattle, WA"
1946,129,UA,GUM,"Guam, TT",SPN,"Saipan, TT"
1947,129,UA,SPN,"Saipan, TT",GUM,"Guam, TT"
1948,129,OO,SJC,"San Jose, CA",FAT,"Fresno, CA"
1949,129,PT,IPT,"Williamsport, PA",PHL,"Philadelphia, PA"
1950,129,PT,PHL,"Philadelphia, PA",IPT,"Williamsport, PA"
1951,129,5V,TOG,"Togiak, AK",BET,"Bethel, AK"
1952,129,5V,BET,"Bethel, AK",TOG,"Togiak, AK"
1953,129,UA,FAT,"Fresno, CA",SJC,"San Jose, CA"
1954,129,09Q,VCV,"Victorville, CA",SAN,"San Diego, CA"
1955,129,8E,OME,"Nome, AK",AUK,"Alakanuk, AK"
1956,129,FX,TVC,"Traverse City, MI",GRR,"Grand Rapids, MI"
1957,129,4B,PHX,"Phoenix, AZ",SOW,"Show Low, AZ"
1958,129,4B,SOW,"Show Low, AZ",PHX,"Phoenix, AZ"
1959,129,DL,GRR,"Grand Rapids, MI",TVC,"Traverse City, MI"
1960,129,7S,AUK,"Alakanuk, AK",OME,"Nome, AK"
1961,129,04Q,MMU,"Morristown, NJ",BAF,"Westfield, MA"
1962,129,04Q,BAF,"Westfield, MA",MMU,"Morristown, NJ"
1963,129,MQ,AEX,"Alexandria, LA",BPT,"Beaumont/Port Arthur, TX"
1964,129,OO,AZO,"Kalamazoo, MI",MKE,"Milwaukee, WI"
1965,129,09Q,SAN,"San Diego, CA",VCV,"Victorville, CA"
1966,129,3EQ,VNY,"Van Nuys, CA",SEE,"San Diego, CA"
1967,130,5X,LIT,"Little Rock, AR",MEM,"Memphis, TN"
1968,130,8E,OTZ,"Kotzebue, AK",ABL,"Ambler, AK"
1969,130,8E,OME,"Nome, AK",KKA,"Koyuk, AK"
1970,130,8E,KKA,"Koyuk, AK",OME,"Nome, AK"
1971,130,8E,ABL,"Ambler, AK",OTZ,"Kotzebue, AK"
1972,130,4W,FAI,"Fairbanks, AK",IRC,"Circle, AK"
1973,130,4W,IRC,"Circle, AK",FAI,"Fairbanks, AK"
1974,130,OO,ORD,"Chicago, IL",PIA,"Peoria, IL"
1975,130,OO,PIA,"Peoria, IL",ORD,"Chicago, IL"
1976,130,EV,MOB,"Mobile, AL",MSY,"New Orleans, LA"
1977,130,G4,SBN,"South Bend, IN",TOL,"Toledo, OH"
1978,130,09Q,COU,"Columbia, MO",MKC,"Kansas City, MO"
1979,130,09Q,MKC,"Kansas City, MO",COU,"Columbia, MO"
1980,130,OH,CLT,"Charlotte, NC",RDU,"Raleigh/Durham, NC"
